Chapter Code,H.S.Code,HS 4-digit Code,HS 4-digit Description,HS 6-digit Code,HS 6-digit Description,Statistical Code,Full 9-digit Code,Description,Row Index
29,2903.99,2903,"Other",290399,"Other",100,290399100,"- Pentabromoethyl benzene and decabromo diphenylethane",152
29,2903.99,2903,"Other",290399,"Other",900,290399900,"- Other",153
29,2904.10,2904,"Derivatives containing only sulpho groups, their salts and ethyl esters",290410,"Derivatives containing only sulpho groups, their salts and ethyl esters",000,290410000,"Derivatives containing only sulpho groups, their salts and ethyl esters",155
29,2904.20,2904,"Derivatives containing only nitro or only nitroso groups",290420,"Derivatives containing only nitro or only nitroso groups",100,290420100,"1 Nitromethane",157
29,2904.20,2904,"Derivatives containing only nitro or only nitroso groups",290420,"Derivatives containing only nitro or only nitroso groups",200,290420200,"2 Other",158
29,2904.31,2904,"Perfluorooctane sulphonic acid",290431,"Perfluorooctane sulphonic acid",000,290431000,"Perfluorooctane sulphonic acid",160
29,2904.32,2904,"Ammonium perfluorooctane sulphonate",290432,"Ammonium perfluorooctane sulphonate",000,290432000,"Ammonium perfluorooctane sulphonate",161
29,2904.33,2904,"Lithium perfluorooctane sulphonate",290433,"Lithium perfluorooctane sulphonate",000,290433000,"Lithium perfluorooctane sulphonate",162
29,2904.34,2904,"Potassium perfluorooctane sulphonate",290434,"Potassium perfluorooctane sulphonate",000,290434000,"Potassium perfluorooctane sulphonate",163
29,2904.35,2904,"Other salts of perfluorooctane sulphonic acid",290435,"Other salts of perfluorooctane sulphonic acid",000,290435000,"Other salts of perfluorooctane sulphonic acid",164
29,2904.36,2904,"Perfluorooctane sulphonyl fluoride",290436,"Perfluorooctane sulphonyl fluoride",000,290436000,"Perfluorooctane sulphonyl fluoride",165
29,2904.91,2904,"Trichloronitromethane (chloropicrin)",290491,"Trichloronitromethane (chloropicrin)",000,290491000,"Trichloronitromethane (chloropicrin)",167
29,2904.99,2904,"Other",290499,"Other",100,290499100,"1 p-Nitrochlorobenzene",169
29,2904.99,2904,"Other",290499,"Other",900,290499900,"2 Other",170
29,2905.11,2905,"Methanol (methyl alcohol)",290511,"Methanol (methyl alcohol)",000,290511000,"Methanol (methyl alcohol)",174
29,2905.12,2905,"Propan-1-ol (propyl alcohol) and propan-2-ol (isopropyl alcohol)",290512,"Propan-1-ol (propyl alcohol) and propan-2-ol (isopropyl alcohol)",000,290512000,"Propan-1-ol (propyl alcohol) and propan-2-ol (isopropyl alcohol)",175
29,2905.13,2905,"Butan-1-ol (n-butyl alcohol)",290513,"Butan-1-ol (n-butyl alcohol)",000,290513000,"Butan-1-ol (n-butyl alcohol)",176
29,2905.14,2905,"Other butanols",290514,"Other butanols",000,290514000,"Other butanols",177
29,2905.16,2905,"Octanol (octyl alcohol) and isomers thereof",290516,"Octanol (octyl alcohol) and isomers thereof",100,290516100,"1 2-Ethylhexyl alcohol (2-ethylhexan-1-ol)",179
29,2905.16,2905,"Octanol (octyl alcohol) and isomers thereof",290516,"Octanol (octyl alcohol) and isomers thereof",200,290516200,"2 Other",180
29,2905.17,2905,"Dodecan-1-ol (lauryl alcohol), hexadecan-1-ol (cetyl alcohol) and octadecan-1-ol (stearyl alcohol)",290517,"Dodecan-1-ol (lauryl alcohol), hexadecan-1-ol (cetyl alcohol) and octadecan-1-ol (stearyl alcohol)",000,290517000,"Dodecan-1-ol (lauryl alcohol), hexadecan-1-ol (cetyl alcohol) and octadecan-1-ol (stearyl alcohol)",181
29,2905.19,2905,"Other",290519,"Other",000,290519000,"Other",182
29,2905.22,2905,"Acyclic terpene alcohols",290522,"Acyclic terpene alcohols",000,290522000,"Acyclic terpene alcohols",184
29,2905.29,2905,"Other",290529,"Other",000,290529000,"Other",185
29,2905.31,2905,"Ethylene glycol (ethanediol)",290531,"Ethylene glycol (ethanediol)",000,290531000,"Ethylene glycol (ethanediol)",187
29,2905.32,2905,"Propylene glycol (propane-1,2-diol)",290532,"Propylene glycol (propane-1,2-diol)",000,290532000,"Propylene glycol (propane-1,2-diol)",188
29,2905.39,2905,"Other",290539,"Other",100,290539100,"1 1,6-Hexanediol",190
29,2905.39,2905,"Other",290539,"Other",900,290539900,"2 Other",191
29,2905.41,2905,"2-Ethyl-2-(hydroxymethyl)propane-1,3-diol(trimethylolpropane)",290541,"2-Ethyl-2-(hydroxymethyl)propane-1,3-diol(trimethylolpropane)",000,290541000,"2-Ethyl-2-(hydroxymethyl)propane-1,3-diol(trimethylolpropane)",193
29,2905.42,2905,"Pentaerythritol",290542,"Pentaerythritol",000,290542000,"Pentaerythritol",194
29,2905.43,2905,"Mannitol",290543,"Mannitol",000,290543000,"Mannitol",195
29,2905.44,2905,"D-glucitol (sorbitol)",290544,"D-glucitol (sorbitol)",000,290544000,"D-glucitol (sorbitol)",196
29,2905.45,2905,"Glycerol",290545,"Glycerol",000,290545000,"Glycerol",197
29,2905.49,2905,"Other",290549,"Other",000,290549000,"Other",198
29,2905.51,2905,"Ethchlorvynol (INN)",290551,"Ethchlorvynol (INN)",000,290551000,"Ethchlorvynol (INN)",200
29,2905.59,2905,"Other",290559,"Other",010,290559010,"- Dibromoneopentyl glycol (2,2-Dibromomethyl-1,3-propane-diol)",202
29,2905.59,2905,"Other",290559,"Other",090,290559090,"- Other",203
29,2906.11,2906,"Menthol",290611,"Menthol",000,290611000,"Menthol",206
29,2906.12,2906,"Cyclohexanol, methylcyclohexanols and dimethylcyclohexanols",290612,"Cyclohexanol, methylcyclohexanols and dimethylcyclohexanols",000,290612000,"Cyclohexanol, methylcyclohexanols and dimethylcyclohexanols",207
29,2906.13,2906,"Sterols and inositols",290613,"Sterols and inositols",000,290613000,"Sterols and inositols",208
29,2906.19,2906,"Other",290619,"Other",100,290619100,"1 Borneol and terpineols",210
29,2906.19,2906,"Other",290619,"Other",200,290619200,"2 1,4-Cyclohexanedimethanol",211
29,2906.19,2906,"Other",290619,"Other",900,290619900,"3 Other",212
29,2906.21,2906,"Benzyl alcohol",290621,"Benzyl alcohol",000,290621000,"Benzyl alcohol",214
29,2906.29,2906,"Other",290629,"Other",000,290629000,"Other",215
29,2907.11,2907,"Phenol (hydroxybenzene) and its salts",290711,"Phenol (hydroxybenzene) and its salts",000,290711000,"Phenol (hydroxybenzene) and its salts",219
29,2907.12,2907,"Cresols and their salts",290712,"Cresols and their salts",000,290712000,"Cresols and their salts",220
29,2907.13,2907,"Octylphenol, nonylphenol and their isomers; salts thereof",290713,"Octylphenol, nonylphenol and their isomers; salts thereof",000,290713000,"Octylphenol, nonylphenol and their isomers; salts thereof",221
29,2907.15,2907,"Naphthols and their salts",290715,"Naphthols and their salts",000,290715000,"Naphthols and their salts",222
29,2907.19,2907,"Other",290719,"Other",100,290719100,"1 Xylenols and their salts",224
29,2907.19,2907,"Other",290719,"Other",911,290719911,"A p-Tertiary-butylphenol",227
29,2907.19,2907,"Other",290719,"Other",919,290719919,"B Other",228
29,2907.19,2907,"Other",290719,"Other",990,290719990,"(2) Other",229
29,2907.21,2907,"Resorcinol and its salts",290721,"Resorcinol and its salts",000,290721000,"Resorcinol and its salts",231
29,2907.22,2907,"Hydroquinone (quinol) and its salts",290722,"Hydroquinone (quinol) and its salts",000,290722000,"Hydroquinone (quinol) and its salts",232
29,2907.23,2907,"4,4'-Isopropylidenediphenol (bisphenol A, diphenylolpropane) and its salts",290723,"4,4'-Isopropylidenediphenol (bisphenol A, diphenylolpropane) and its salts",000,290723000,"4,4'-Isopropylidenediphenol (bisphenol A, diphenylolpropane) and its salts",233
29,2907.29,2907,"Other",290729,"Other",000,290729000,"Other",234
29,2908.11,2908,"Pentachlorophenol (ISO)",290811,"Pentachlorophenol (ISO)",000,290811000,"Pentachlorophenol (ISO)",237
29,2908.19,2908,"Other",290819,"Other",100,290819100,"1 Brominated derivatives",239
29,2908.19,2908,"Other",290819,"Other",900,290819900,"2 Other",240
29,2908.91,2908,"Dinoseb (ISO) and its salts",290891,"Dinoseb (ISO) and its salts",000,290891000,"Dinoseb (ISO) and its salts",242
29,2908.92,2908,"4,6-Dinitro-o-cresol (DNOC (ISO)) and its salts",290892,"4,6-Dinitro-o-cresol (DNOC (ISO)) and its salts",000,290892000,"4,6-Dinitro-o-cresol (DNOC (ISO)) and its salts",243
29,2908.99,2908,"Other",290899,"Other",000,290899000,"Other",244
29,2909.11,2909,"Diethyl ether",290911,"Diethyl ether",000,290911000,"Diethyl ether",248
29,2909.19,2909,"Other",290919,"Other",010,290919010,"- Ethyl-tertiary-butyl ether certified in accordance with the provisions of the Cabinet Order for Enforcement of the Temporary Tariff Measures Law as being produced from ethyl alcohol (ethanol) which is derived from biomass (organic matters obtained from plants or animals, excluding crude oil, petroleum gas, natural gas, coal and the products made therefrom)",250
29,2909.19,2909,"Other",290919,"Other",091,290919091,"-- Fluorinated derivatives of saturated acyclic ethers",252
29,2909.19,2909,"Other",290919,"Other",099,290919099,"-- Other",253
29,2909.20,2909,"Cyclanic, cyclenic or cycloterpenic ethers and their halogenated, sulphonated, nitrated or nitrosated derivatives",290920,"Cyclanic, cyclenic or cycloterpenic ethers and their halogenated, sulphonated, nitrated or nitrosated derivatives",000,290920000,"Cyclanic, cyclenic or cycloterpenic ethers and their halogenated, sulphonated, nitrated or nitrosated derivatives",254
29,2909.30,2909,"Aromatic ethers and their halogenated, sulphonated, nitrated or nitrosated derivatives",290930,"Aromatic ethers and their halogenated, sulphonated, nitrated or nitrosated derivatives",120,290930120,"-- Decabromodiphenyl ether",257
29,2909.30,2909,"Aromatic ethers and their halogenated, sulphonated, nitrated or nitrosated derivatives",290930,"Aromatic ethers and their halogenated, sulphonated, nitrated or nitrosated derivatives",190,290930190,"-- Other",258
29,2909.30,2909,"Aromatic ethers and their halogenated, sulphonated, nitrated or nitrosated derivatives",290930,"Aromatic ethers and their halogenated, sulphonated, nitrated or nitrosated derivatives",200,290930200,"2 Other",259
29,2909.41,2909,"2,2'-Oxydiethanol (diethylene glycol, digol)",290941,"2,2'-Oxydiethanol (diethylene glycol, digol)",000,290941000,"2,2'-Oxydiethanol (diethylene glycol, digol)",261
29,2909.43,2909,"Monobutyl ethers of ethylene glycol or of diethylene glycol",290943,"Monobutyl ethers of ethylene glycol or of diethylene glycol",000,290943000,"Monobutyl ethers of ethylene glycol or of diethylene glycol",262
29,2909.44,2909,"Other monoalkylethers of ethylene glycol or of diethylene glycol",290944,"Other monoalkylethers of ethylene glycol or of diethylene glycol",000,290944000,"Other monoalkylethers of ethylene glycol or of diethylene glycol",263
29,2909.49,2909,"Other",290949,"Other",010,290949010,"- Triethylene glycol",265
29,2909.49,2909,"Other",290949,"Other",090,290949090,"- Other",266
29,2909.50,2909,"Ether-phenols, ether-alcohol-phenols and their halogenated, sulphonated, nitrated or nitrosated derivatives",290950,"Ether-phenols, ether-alcohol-phenols and their halogenated, sulphonated, nitrated or nitrosated derivatives",000,290950000,"Ether-phenols, ether-alcohol-phenols and their halogenated, sulphonated, nitrated or nitrosated derivatives",267
29,2909.60,2909,"Alcohol peroxides, ether peroxides, acetal and hemiacetal peroxides, ketone peroxides and their halogenated, sulphonated, nitrated or nitrosated derivatives",290960,"Alcohol peroxides, ether peroxides, acetal and hemiacetal peroxides, ketone peroxides and their halogenated, sulphonated, nitrated or nitrosated derivatives",010,290960010,"- Acetal and hemiacetal peroxides and their halogenated, sulphonated, nitrated or nitrosated derivatives",269
29,2909.60,2909,"Alcohol peroxides, ether peroxides, acetal and hemiacetal peroxides, ketone peroxides and their halogenated, sulphonated, nitrated or nitrosated derivatives",290960,"Alcohol peroxides, ether peroxides, acetal and hemiacetal peroxides, ketone peroxides and their halogenated, sulphonated, nitrated or nitrosated derivatives",090,290960090,"- Other",270
29,2910.10,2910,"Oxirane (ethylene oxide)",291010,"Oxirane (ethylene oxide)",000,291010000,"Oxirane (ethylene oxide)",272
29,2910.20,2910,"Methyloxirane (propylene oxide)",291020,"Methyloxirane (propylene oxide)",000,291020000,"Methyloxirane (propylene oxide)",273
29,2910.30,2910,"1-Chloro-2,3-epoxypropane (epichlorohydrin)",291030,"1-Chloro-2,3-epoxypropane (epichlorohydrin)",000,291030000,"1-Chloro-2,3-epoxypropane (epichlorohydrin)",274
29,2910.40,2910,"Dieldrin (ISO, INN)",291040,"Dieldrin (ISO, INN)",000,291040000,"Dieldrin (ISO, INN)",275
29,2910.50,2910,"Endrin (ISO)",291050,"Endrin (ISO)",000,291050000,"Endrin (ISO)",276
29,2910.90,2910,"Other",291090,"Other",030,291090030,"1 1,2-Epoxybunanes (1,2-butylene oxide)",278
29,2910.90,2910,"Other",291090,"Other",090,291090090,"2 Other",279
29,2911.00,2911,"Acetals and hemiacetals, whether or not with other oxygen function, and their halogenated, sulphonated, nitrated or nitrosated derivatives.",291100,"Acetals and hemiacetals, whether or not with other oxygen function, and their halogenated, sulphonated, nitrated or nitrosated derivatives.",000,291100000,"Acetals and hemiacetals, whether or not with other oxygen function, and their halogenated, sulphonated, nitrated or nitrosated derivatives.",281
29,2912.11,2912,"Methanal (formaldehyde)",291211,"Methanal (formaldehyde)",000,291211000,"Methanal (formaldehyde)",285
29,2912.12,2912,"Ethanal (acetaldehyde)",291212,"Ethanal (acetaldehyde)",000,291212000,"Ethanal (acetaldehyde)",286
29,2912.19,2912,"Other",291219,"Other",000,291219000,"Other",287
29,2912.21,2912,"Benzaldehyde",291221,"Benzaldehyde",000,291221000,"Benzaldehyde",289
29,2912.29,2912,"Other",291229,"Other",000,291229000,"Other",290
29,2912.41,2912,"Vanillin (4-hydroxy-3-methoxybenzaldehyde)",291241,"Vanillin (4-hydroxy-3-methoxybenzaldehyde)",000,291241000,"Vanillin (4-hydroxy-3-methoxybenzaldehyde)",292
29,2912.42,2912,"Ethylvanillin (3-ethoxy-4-hydroxybenzaldehyde)",291242,"Ethylvanillin (3-ethoxy-4-hydroxybenzaldehyde)",000,291242000,"Ethylvanillin (3-ethoxy-4-hydroxybenzaldehyde)",293
29,2912.49,2912,"Other",291249,"Other",100,291249100,"1 Aldehyde-alcohols",295
29,2912.49,2912,"Other",291249,"Other",900,291249900,"2 Other",296
29,2912.50,2912,"Cyclic polymers of aldehydes",291250,"Cyclic polymers of aldehydes",000,291250000,"Cyclic polymers of aldehydes",297
29,2912.60,2912,"Paraformaldehyde",291260,"Paraformaldehyde",000,291260000,"Paraformaldehyde",298
29,2913.00,2913,"Halogenated, sulphonated, nitrated or nitrosated derivatives of products of heading 29.12.",291300,"Halogenated, sulphonated, nitrated or nitrosated derivatives of products of heading 29.12.",000,291300000,"Halogenated, sulphonated, nitrated or nitrosated derivatives of products of heading 29.12.",300
29,2914.11,2914,"Acetone",291411,"Acetone",000,291411000,"Acetone",304
29,2914.12,2914,"Butanone (methyl ethyl ketone)",291412,"Butanone (methyl ethyl ketone)",000,291412000,"Butanone (methyl ethyl ketone)",305
29,2914.13,2914,"4-Methylpentan-2-one (methyl isobutyl ketone)",291413,"4-Methylpentan-2-one (methyl isobutyl ketone)",000,291413000,"4-Methylpentan-2-one (methyl isobutyl ketone)",306
29,2914.19,2914,"Other",291419,"Other",000,291419000,"Other",307
29,2914.22,2914,"Cyclohexanone and methylcyclohexanones",291422,"Cyclohexanone and methylcyclohexanones",000,291422000,"Cyclohexanone and methylcyclohexanones",309
29,2914.23,2914,"Ionones and methylionones",291423,"Ionones and methylionones",000,291423000,"Ionones and methylionones",310
29,2914.29,2914,"Other",291429,"Other",011,291429011,"(1) Of a melting point less than 175 ��",313
29,2914.29,2914,"Other",291429,"Other",019,291429019,"(2) Other",314
29,2914.29,2914,"Other",291429,"Other",090,291429090,"2 Other",315
29,2914.31,2914,"Phenylacetone (phenylpropan-2-one)",291431,"Phenylacetone (phenylpropan-2-one)",000,291431000,"Phenylacetone (phenylpropan-2-one)",317
29,2914.39,2914,"Other",291439,"Other",000,291439000,"Other",318
29,2914.40,2914,"Ketone-alcohols and ketone -aldehydes",291440,"Ketone-alcohols and ketone -aldehydes",000,291440000,"Ketone-alcohols and ketone -aldehydes",319
29,2914.50,2914,"Ketone-phenols and ketones with other oxygen function",291450,"Ketone-phenols and ketones with other oxygen function",000,291450000,"Ketone-phenols and ketones with other oxygen function",320
29,2914.61,2914,"Anthraquinone",291461,"Anthraquinone",000,291461000,"Anthraquinone",322
29,2914.62,2914,"Coenzyme Q10 (ubidecarenone (INN))",291462,"Coenzyme Q10 (ubidecarenone (INN))",000,291462000,"Coenzyme Q10 (ubidecarenone (INN))",323
29,2914.69,2914,"Other",291469,"Other",000,291469000,"Other",324
29,2914.71,2914,"Chlordecone (ISO)",291471,"Chlordecone (ISO)",000,291471000,"Chlordecone (ISO)",326
29,2914.79,2914,"Other",291479,"Other",000,291479000,"Other",327
29,2915.11,2915,"Formic acid",291511,"Formic acid",000,291511000,"Formic acid",331
29,2915.12,2915,"Salts of formic acid",291512,"Salts of formic acid",000,291512000,"Salts of formic acid",332
29,2915.13,2915,"Esters of formic acid",291513,"Esters of formic acid",000,291513000,"Esters of formic acid",333
29,2915.21,2915,"Acetic acid",291521,"Acetic acid",000,291521000,"Acetic acid",335
29,2915.24,2915,"Acetic anhydride",291524,"Acetic anhydride",000,291524000,"Acetic anhydride",336
29,2915.29,2915,"Other",291529,"Other",010,291529010,"- Sodium acetate",338
29,2915.29,2915,"Other",291529,"Other",090,291529090,"- Other",339
29,2915.31,2915,"Ethyl acetate",291531,"Ethyl acetate",000,291531000,"Ethyl acetate",341
29,2915.32,2915,"Vinyl acetate",291532,"Vinyl acetate",000,291532000,"Vinyl acetate",342
29,2915.33,2915,"n-Butyl acetate",291533,"n-Butyl acetate",000,291533000,"n-Butyl acetate",343
29,2915.36,2915,"Dinoseb (ISO) acetate",291536,"Dinoseb (ISO) acetate",000,291536000,"Dinoseb (ISO) acetate",344
29,2915.39,2915,"Other",291539,"Other",100,291539100,"1 Isobutyl acetate",346
29,2915.39,2915,"Other",291539,"Other",910,291539910,"- 2-Ethoxyethyl acetate",348
29,2915.39,2915,"Other",291539,"Other",990,291539990,"- Other",349
29,2915.40,2915,"Mono-, di- or trichloroacetic acids, their salts and esters",291540,"Mono-, di- or trichloroacetic acids, their salts and esters",000,291540000,"Mono-, di- or trichloroacetic acids, their salts and esters",350
29,2915.50,2915,"Propionic acid, its salts and esters",291550,"Propionic acid, its salts and esters",000,291550000,"Propionic acid, its salts and esters",351
29,2915.60,2915,"Butanoic acids, pentanoic acids, their salts and esters",291560,"Butanoic acids, pentanoic acids, their salts and esters",000,291560000,"Butanoic acids, pentanoic acids, their salts and esters",352
29,2915.70,2915,"Palmitic acid, stearic acid, their salts and esters",291570,"Palmitic acid, stearic acid, their salts and esters",010,291570010,"1 Stearic acid",354
29,2915.70,2915,"Palmitic acid, stearic acid, their salts and esters",291570,"Palmitic acid, stearic acid, their salts and esters",020,291570020,"2 Other",355
29,2915.90,2915,"Other",291590,"Other",011,291590011,"- Capric acid, lauric acid and myristic acid",358
